delivery_id,order_id,delivery_status,delivery_time,rider_id
D66428,O73690,Delivered,14:16:00,RD149
D66429,O73691,Delivered,12:02:00,RD47
D66430,O73692,Delivered,20:25:00,RD247
D66431,O73693,Delivered,18:45:00,RD121
D66432,O73694,Delivered,15:17:00,RD25
D66433,O73696,Delivered,20:04:00,RD126
D66434,O73697,Delivered,20:02:00,RD165
D66435,O73698,Delivered,13:55:00,RD102
D66436,O73699,Delivered,12:25:00,RD44
D66437,O73700,Delivered,12:31:00,RD64
D66438,O73701,Delivered,15:56:00,RD19
D66439,O73702,Delivered,16:26:00,RD9
D66440,O73703,Delivered,13:21:00,RD227
D66441,O73704,Delivered,13:50:00,RD186
D66442,O73705,Delivered,14:28:00,RD34
D66443,O73706,Delivered,11:53:00,RD217
D66444,O73707,Delivered,16:39:00,RD195
D66445,O73709,Delivered,15:01:00,RD11
D66446,O73710,Delivered,15:24:00,RD55
D66447,O73711,Delivered,11:30:00,RD230
D66448,O73712,Delivered,18:39:00,RD47
D66449,O73713,Delivered,17:32:00,RD34
D66450,O73714,Delivered,20:13:00,RD143
D66451,O73715,Delivered,19:58:00,RD80
D66452,O73716,Delivered,13:40:00,RD69
D66453,O73717,Delivered,20:26:00,RD189
D66454,O73718,Delivered,17:14:00,RD34
D66455,O73720,Delivered,19:03:00,RD215
D66456,O73721,Delivered,19:38:00,RD114
D66457,O73723,Delivered,12:22:00,RD126
D66458,O73724,Delivered,14:38:00,RD218
D66459,O73725,Delivered,21:08:00,RD127
D66460,O73726,Delivered,21:33:00,RD218
D66461,O73727,Delivered,20:47:00,RD188
D66462,O73728,Delivered,15:23:00,RD191
D66463,O73729,Delivered,20:13:00,RD103
D66464,O73730,Delivered,17:25:00,RD243
D66465,O73731,Delivered,12:31:00,RD138
D66466,O73732,Delivered,20:03:00,RD209
D66467,O73733,Delivered,11:02:00,RD213
D66468,O73734,Delivered,21:25:00,RD45
D66469,O73735,Delivered,10:53:00,RD133
D66470,O73736,Delivered,12:21:00,RD106
D66471,O73737,Delivered,12:00:00,RD26
D66472,O73738,Delivered,19:35:00,RD241
D66473,O73739,Delivered,18:13:00,RD110
D66474,O73740,Delivered,10:28:00,RD247
D66475,O73741,Delivered,19:43:00,RD162
D66476,O73742,Delivered,19:11:00,RD152
D66477,O73743,Delivered,11:27:00,RD226
D66478,O73744,Delivered,11:17:00,RD204
D66479,O73745,Delivered,21:16:00,RD75
D66480,O73746,Delivered,15:35:00,RD48
D66481,O73747,Delivered,15:30:00,RD142
D66482,O73748,Delivered,20:18:00,RD228
D66483,O73749,Delivered,15:06:00,RD73
D66484,O73750,Delivered,16:03:00,RD12
D66485,O73751,Delivered,16:51:00,RD78
D66486,O73752,Delivered,21:20:00,RD126
D66487,O73753,Delivered,18:57:00,RD119
D66488,O73754,Delivered,15:26:00,RD79
D66489,O73755,Delivered,22:08:00,RD222
D66490,O73756,Delivered,13:26:00,RD63
D66491,O73757,Delivered,18:21:00,RD107
D66492,O73758,Delivered,20:27:00,RD237
D66493,O73759,Delivered,20:35:00,RD34
D66494,O73760,Delivered,19:28:00,RD9
D66495,O73761,Delivered,13:58:00,RD105
D66496,O73762,Delivered,19:37:00,RD208
D66497,O73763,Delivered,13:44:00,RD65
D66498,O73764,Delivered,21:39:00,RD170
D66499,O73765,Delivered,15:25:00,RD84
D66500,O73766,Delivered,13:25:00,RD201
D66501,O73767,Delivered,13:02:00,RD86
D66502,O73769,Delivered,15:03:00,RD105
D66503,O73770,Delivered,14:43:00,RD5
D66504,O73771,Delivered,21:07:00,RD78
D66505,O73772,Delivered,13:28:00,RD119
D66506,O73773,Delivered,16:15:00,RD70
D66507,O73774,Delivered,21:14:00,RD84
D66508,O73775,Delivered,15:20:00,RD139
D66509,O73776,Delivered,15:36:00,RD103
D66510,O73777,Delivered,20:05:00,RD170
D66511,O73778,Delivered,12:23:00,RD92
D66512,O73779,Delivered,19:29:00,RD107
D66513,O73780,Delivered,17:45:00,RD35
D66514,O73781,Delivered,19:48:00,RD17
D66515,O73782,Delivered,13:01:00,RD197
D66516,O73783,Delivered,14:59:00,RD5
D66517,O73784,Delivered,13:45:00,RD102
D66518,O73785,Delivered,17:39:00,RD63
D66519,O73786,Delivered,17:03:00,RD119
D66520,O73787,Delivered,10:27:00,RD233
D66521,O73788,Delivered,18:35:00,RD147
D66522,O73789,Delivered,20:05:00,RD185
D66523,O73790,Delivered,13:37:00,RD187
D66524,O73791,Delivered,21:25:00,RD66
D66525,O73792,Delivered,17:05:00,RD17
D66526,O73793,Delivered,18:42:00,RD114
D66527,O73794,Delivered,21:07:00,RD177
D66528,O73795,Delivered,21:57:00,RD87
D66529,O73797,Delivered,17:32:00,RD61
D66530,O73798,Delivered,15:57:00,RD119
D66531,O73799,Delivered,18:42:00,RD235
D66532,O73802,Delivered,19:45:00,RD175
D66533,O73803,Delivered,17:13:00,RD99
D66534,O73804,Delivered,17:43:00,RD78
D66535,O73805,Delivered,12:16:00,RD159
D66536,O73806,Delivered,12:18:00,RD33
D66537,O73808,Delivered,18:44:00,RD99
D66538,O73809,Delivered,20:08:00,RD176
D66539,O73810,Delivered,18:58:00,RD87
D66540,O73811,Delivered,11:41:00,RD2
D66541,O73812,Delivered,20:52:00,RD175
D66542,O73813,Delivered,12:18:00,RD32
D66543,O73814,Delivered,19:24:00,RD102
D66544,O73815,Delivered,21:03:00,RD85
D66545,O73816,Delivered,14:02:00,RD76
D66546,O73817,Delivered,20:55:00,RD246
D66547,O73818,Delivered,17:12:00,RD36
D66548,O73819,Delivered,14:38:00,RD101
D66549,O73821,Delivered,13:27:00,RD197
D66550,O73822,Delivered,11:50:00,RD1
D66551,O73824,Delivered,18:21:00,RD26
D66552,O73825,Delivered,12:50:00,RD112
D66553,O73826,Delivered,17:33:00,RD247
D66554,O73827,Delivered,22:05:00,RD221
D66555,O73828,Delivered,18:17:00,RD165
D66556,O73829,Delivered,21:31:00,RD30
D66557,O73830,Delivered,19:27:00,RD25
D66558,O73831,Delivered,11:46:00,RD83
D66559,O73832,Delivered,18:59:00,RD94
D66560,O73833,Delivered,11:33:00,RD46
D66561,O73835,Delivered,16:14:00,RD175
D66562,O73836,Delivered,20:55:00,RD61
D66563,O73837,Delivered,11:09:00,RD186
D66564,O73838,Delivered,16:44:00,RD41
D66565,O73839,Delivered,20:52:00,RD80
D66566,O73840,Delivered,17:38:00,RD2
D66567,O73841,Delivered,11:48:00,RD212
D66568,O73842,Delivered,22:29:00,RD78
D66569,O73843,Delivered,15:43:00,RD240
D66570,O73844,Delivered,17:00:00,RD202
D66571,O73845,Delivered,15:45:00,RD211
D66572,O73846,Delivered,12:10:00,RD35
D66573,O73847,Delivered,16:58:00,RD32
D66574,O73848,Delivered,10:41:00,RD178
D66575,O73849,Delivered,11:31:00,RD190
D66576,O73850,Delivered,21:29:00,RD161
D66577,O73851,Delivered,16:17:00,RD125
D66578,O73852,Delivered,21:44:00,RD63
D66579,O73853,Delivered,16:58:00,RD135
D66580,O73854,Delivered,20:47:00,RD86
D66581,O73855,Delivered,21:12:00,RD103
D66582,O73856,Delivered,21:13:00,RD159
D66583,O73857,Delivered,19:26:00,RD8
D66584,O73858,Delivered,15:50:00,RD182
D66585,O73859,Delivered,18:52:00,RD233
D66586,O73860,Delivered,13:41:00,RD11
D66587,O73861,Delivered,19:07:00,RD48
D66588,O73862,Delivered,14:20:00,RD29
D66589,O73863,Delivered,11:49:00,RD249
D66590,O73864,Delivered,22:28:00,RD139
D66591,O73865,Delivered,17:53:00,RD137
D66592,O73866,Delivered,15:51:00,RD184
D66593,O73867,Delivered,10:50:00,RD234
D66594,O73868,Delivered,18:44:00,RD91
D66595,O73869,Delivered,11:56:00,RD127
D66596,O73871,Delivered,21:24:00,RD240
D66597,O73873,Delivered,14:49:00,RD147
D66598,O73874,Delivered,15:11:00,RD217
D66599,O73875,Delivered,20:05:00,RD106
D66600,O73876,Delivered,12:18:00,RD40
D66601,O73877,Delivered,14:30:00,RD59
D66602,O73880,Delivered,18:57:00,RD77
D66603,O73881,Delivered,10:55:00,RD218
D66604,O73882,Delivered,13:44:00,RD8
D66605,O73883,Delivered,14:05:00,RD23
D66606,O73884,Delivered,15:26:00,RD15
D66607,O73885,Delivered,21:19:00,RD9
D66608,O73886,Delivered,12:05:00,RD247
D66609,O73887,Delivered,12:29:00,RD231
D66610,O73888,Delivered,12:57:00,RD101
D66611,O73889,Delivered,11:37:00,RD86
D66612,O73890,Delivered,19:50:00,RD164
D66613,O73891,Delivered,19:55:00,RD186
D66614,O73892,Delivered,10:57:00,RD167
D66615,O73893,Delivered,14:33:00,RD220
D66616,O73894,Delivered,15:17:00,RD135
D66617,O73895,Delivered,19:01:00,RD164
D66618,O73896,Delivered,20:42:00,RD134
D66619,O73897,Delivered,11:25:00,RD185
D66620,O73898,Delivered,15:22:00,RD225
D66621,O73899,Delivered,15:15:00,RD242
D66622,O73901,Delivered,21:05:00,RD130
D66623,O73902,Delivered,15:04:00,RD198
D66624,O73903,Delivered,20:25:00,RD164
D66625,O73904,Delivered,19:46:00,RD242
D66626,O73905,Delivered,21:32:00,RD180
D66627,O73906,Delivered,13:27:00,RD169
D66628,O73907,Delivered,19:00:00,RD157
D66629,O73908,Delivered,20:13:00,RD15
D66630,O73909,Delivered,14:00:00,RD164
D66631,O73910,Delivered,16:12:00,RD241
D66632,O73911,Delivered,14:42:00,RD33
D66633,O73912,Delivered,16:38:00,RD208
D66634,O73914,Delivered,14:32:00,RD108
D66635,O73915,Delivered,19:16:00,RD236
D66636,O73916,Delivered,15:34:00,RD62
D66637,O73917,Delivered,17:24:00,RD125
D66638,O73919,Delivered,17:39:00,RD113
D66639,O73920,Delivered,21:41:00,RD134
D66640,O73922,Delivered,21:27:00,RD247
D66641,O73923,Delivered,12:28:00,RD172
D66642,O73924,Delivered,13:41:00,RD19
D66643,O73925,Delivered,21:11:00,RD248
D66644,O73927,Delivered,12:05:00,RD183
D66645,O73928,Delivered,19:14:00,RD176
D66646,O73929,Delivered,21:00:00,RD52
D66647,O73930,Delivered,21:45:00,RD168
D66648,O73931,Delivered,20:55:00,RD92
D66649,O73932,Delivered,20:43:00,RD73
D66650,O73933,Delivered,18:11:00,RD78
D66651,O73934,Delivered,14:35:00,RD86
D66652,O73935,Delivered,15:06:00,RD218
D66653,O73936,Delivered,19:42:00,RD73
D66654,O73937,Delivered,19:16:00,RD72
D66655,O73938,Delivered,12:38:00,RD7
D66656,O73939,Delivered,15:03:00,RD236
D66657,O73940,Delivered,17:35:00,RD211
D66658,O73941,Delivered,11:56:00,RD25
D66659,O73943,Delivered,14:50:00,RD209
D66660,O73944,Delivered,17:45:00,RD65
D66661,O73945,Delivered,21:02:00,RD96
D66662,O73946,Delivered,20:11:00,RD153
D66663,O73947,Delivered,18:09:00,RD93
D66664,O73948,Delivered,14:33:00,RD106
D66665,O73950,Delivered,17:55:00,RD241
D66666,O73952,Delivered,18:17:00,RD47
D66667,O73953,Delivered,14:16:00,RD111
D66668,O73954,Delivered,15:23:00,RD86
D66669,O73955,Delivered,18:16:00,RD156
D66670,O73956,Delivered,17:24:00,RD228
D66671,O73957,Delivered,11:36:00,RD97
D66672,O73958,Delivered,14:38:00,RD211
D66673,O73959,Delivered,17:40:00,RD220
D66674,O73960,Delivered,13:16:00,RD88
D66675,O73961,Delivered,17:39:00,RD176
D66676,O73962,Delivered,11:20:00,RD209
D66677,O73963,Delivered,14:00:00,RD228
D66678,O73964,Delivered,16:27:00,RD92
D66679,O73965,Delivered,22:40:00,RD250
D66680,O73966,Delivered,19:33:00,RD239
D66681,O73967,Delivered,21:25:00,RD191
D66682,O73968,Delivered,14:13:00,RD236
D66683,O73969,Delivered,19:29:00,RD212
D66684,O73970,Delivered,17:53:00,RD194
D66685,O73971,Delivered,12:54:00,RD156
D66686,O73972,Delivered,16:10:00,RD240
D66687,O73973,Delivered,19:48:00,RD189
D66688,O73974,Delivered,13:30:00,RD105
D66689,O73975,Delivered,17:08:00,RD96
D66690,O73976,Delivered,18:09:00,RD234
D66691,O73977,Delivered,17:16:00,RD47
D66692,O73978,Delivered,21:28:00,RD210
D66693,O73979,Delivered,20:42:00,RD80
D66694,O73980,Delivered,22:18:00,RD237
D66695,O73981,Delivered,11:07:00,RD32
D66696,O73982,Delivered,20:56:00,RD38
D66697,O73983,Delivered,11:15:00,RD230
D66698,O73984,Delivered,20:37:00,RD238
D66699,O73985,Delivered,11:45:00,RD5
D66700,O73986,Delivered,21:52:00,RD244
D66701,O73987,Delivered,21:44:00,RD239
D66702,O73988,Delivered,19:03:00,RD248
D66703,O73989,Delivered,20:51:00,RD52
D66704,O73990,Delivered,11:50:00,RD104
D66705,O73991,Delivered,17:31:00,RD204
D66706,O73992,Delivered,10:47:00,RD213
D66707,O73993,Delivered,22:18:00,RD225
D66708,O73994,Delivered,14:22:00,RD184
D66709,O73995,Delivered,16:13:00,RD172
D66710,O73996,Delivered,10:54:00,RD189
D66711,O73997,Delivered,14:06:00,RD32
D66712,O73998,Delivered,17:20:00,RD150
D66713,O74000,Delivered,14:09:00,RD29
D66714,O74001,Delivered,16:34:00,RD197
D66715,O74002,Delivered,17:23:00,RD153
D66716,O74003,Delivered,12:12:00,RD231
D66717,O74004,Delivered,11:31:00,RD132
D66718,O74006,Delivered,11:10:00,RD38
D66719,O74007,Delivered,17:43:00,RD230
D66720,O74008,Delivered,11:20:00,RD29
D66721,O74009,Delivered,15:33:00,RD55
D66722,O74010,Delivered,21:03:00,RD102
D66723,O74011,Delivered,13:33:00,RD86
D66724,O74012,Delivered,16:06:00,RD217
D66725,O74013,Delivered,11:26:00,RD239
D66726,O74015,Delivered,17:55:00,RD242
D66727,O74016,Delivered,15:53:00,RD246
D66728,O74017,Delivered,21:01:00,RD240
D66729,O74018,Delivered,11:01:00,RD93
D66730,O74019,Delivered,19:16:00,RD25
D66731,O74020,Delivered,13:55:00,RD82
D66732,O74021,Delivered,15:35:00,RD171
D66733,O74022,Delivered,11:42:00,RD179
D66734,O74023,Delivered,16:13:00,RD95
D66735,O74024,Delivered,12:35:00,RD113
D66736,O74025,Delivered,22:12:00,RD210
D66737,O74027,Delivered,16:07:00,RD198
D66738,O74028,Delivered,14:47:00,RD9
D66739,O74029,Delivered,19:39:00,RD110
D66740,O74030,Delivered,22:16:00,RD240
D66741,O74031,Delivered,19:58:00,RD92
D66742,O74032,Delivered,12:34:00,RD67
D66743,O74033,Delivered,21:02:00,RD240
D66744,O74035,Delivered,13:24:00,RD101
D66745,O74036,Delivered,20:46:00,RD11
D66746,O74037,Delivered,14:03:00,RD231
D66747,O74038,Delivered,11:59:00,RD44
D66748,O74039,Delivered,19:39:00,RD89
D66749,O74040,Delivered,11:15:00,RD101
D66750,O74042,Delivered,21:14:00,RD61
D66751,O74043,Delivered,20:37:00,RD117
D66752,O74044,Delivered,17:20:00,RD49
D66753,O74045,Delivered,18:27:00,RD93
D66754,O74046,Delivered,15:24:00,RD244
D66755,O74047,Delivered,21:59:00,RD170
D66756,O74048,Delivered,11:53:00,RD143
D66757,O74049,Delivered,13:15:00,RD96
D66758,O74050,Delivered,11:02:00,RD169
D66759,O74051,Delivered,10:32:00,RD93
D66760,O74052,Delivered,13:02:00,RD72
D66761,O74053,Delivered,21:20:00,RD239
D66762,O74054,Delivered,17:41:00,RD245
D66763,O74055,Delivered,21:41:00,RD7
D66764,O74057,Delivered,21:58:00,RD147
D66765,O74058,Delivered,12:24:00,RD247
D66766,O74059,Delivered,18:05:00,RD206
D66767,O74060,Delivered,13:39:00,RD160
D66768,O74061,Delivered,15:57:00,RD117
D66769,O74062,Delivered,11:18:00,RD105
D66770,O74063,Delivered,21:21:00,RD59
D66771,O74064,Delivered,16:00:00,RD124
D66772,O74065,Delivered,17:29:00,RD149
D66773,O74066,Delivered,22:20:00,RD95
D66774,O74067,Delivered,20:40:00,RD182
D66775,O74068,Delivered,19:07:00,RD127
D66776,O74069,Delivered,16:35:00,RD60
D66777,O74070,Delivered,14:50:00,RD74
D66778,O74071,Delivered,17:41:00,RD87
D66779,O74072,Delivered,20:58:00,RD179
D66780,O74073,Delivered,19:19:00,RD170
D66781,O74074,Delivered,20:05:00,RD172
D66782,O74076,Delivered,13:56:00,RD51
D66783,O74077,Delivered,16:53:00,RD211
D66784,O74078,Delivered,20:06:00,RD237
D66785,O74079,Delivered,13:28:00,RD121
D66786,O74080,Delivered,12:05:00,RD165
D66787,O74081,Delivered,16:10:00,RD186
D66788,O74083,Delivered,11:18:00,RD14
D66789,O74084,Delivered,19:21:00,RD121
D66790,O74085,Delivered,10:53:00,RD112
D66791,O74086,Delivered,14:51:00,RD84
D66792,O74087,Delivered,16:35:00,RD99
D66793,O74088,Delivered,21:06:00,RD187
D66794,O74089,Delivered,21:00:00,RD198
D66795,O74090,Delivered,18:56:00,RD244
D66796,O74091,Delivered,11:42:00,RD234
D66797,O74092,Delivered,20:48:00,RD50
D66798,O74093,Delivered,12:35:00,RD147
D66799,O74094,Delivered,12:48:00,RD229
D66800,O74095,Delivered,16:33:00,RD42
D66801,O74096,Delivered,17:43:00,RD192
D66802,O74097,Delivered,20:10:00,RD99
D66803,O74098,Delivered,15:33:00,RD66
D66804,O74099,Delivered,17:12:00,RD141
D66805,O74100,Delivered,13:01:00,RD170
D66806,O74101,Delivered,13:46:00,RD121
D66807,O74102,Delivered,18:00:00,RD127
D66808,O74103,Delivered,17:28:00,RD132
D66809,O74105,Delivered,13:15:00,RD86
D66810,O74106,Delivered,20:20:00,RD188
D66811,O74107,Delivered,16:09:00,RD74
D66812,O74108,Delivered,11:59:00,RD34
D66813,O74109,Delivered,21:14:00,RD38
D66814,O74110,Delivered,19:30:00,RD141
D66815,O74111,Delivered,11:27:00,RD43
D66816,O74112,Delivered,20:40:00,RD202
D66817,O74113,Delivered,12:04:00,RD114
D66818,O74114,Delivered,19:56:00,RD139
D66819,O74115,Delivered,10:58:00,RD82
D66820,O74116,Delivered,17:04:00,RD189
D66821,O74117,Delivered,13:35:00,RD248
D66822,O74118,Delivered,17:49:00,RD103
D66823,O74120,Delivered,22:06:00,RD153
D66824,O74121,Delivered,19:21:00,RD107
D66825,O74122,Delivered,12:35:00,RD52
D66826,O74123,Delivered,20:45:00,RD192
D66827,O74124,Delivered,18:20:00,RD130
D66828,O74125,Delivered,11:28:00,RD4
D66829,O74126,Delivered,18:48:00,RD27
D66830,O74127,Delivered,14:11:00,RD244
D66831,O74128,Delivered,13:03:00,RD212
D66832,O74129,Delivered,18:41:00,RD93
D66833,O74130,Delivered,20:32:00,RD188
D66834,O74131,Delivered,12:11:00,RD26
D66835,O74133,Delivered,11:23:00,RD65
D66836,O74134,Delivered,21:59:00,RD150
D66837,O74136,Delivered,18:06:00,RD224
D66838,O74139,Delivered,22:15:00,RD240
D66839,O74140,Delivered,11:41:00,RD249
D66840,O74141,Delivered,12:57:00,RD216
D66841,O74143,Delivered,19:36:00,RD179
D66842,O74144,Delivered,14:20:00,RD92
D66843,O74145,Delivered,16:10:00,RD20
D66844,O74146,Delivered,20:53:00,RD115
D66845,O74147,Delivered,21:13:00,RD244
D66846,O74148,Delivered,11:31:00,RD187
D66847,O74149,Delivered,11:47:00,RD9
D66848,O74150,Delivered,17:33:00,RD201
D66849,O74151,Delivered,15:00:00,RD246
D66850,O74153,Delivered,12:52:00,RD187
D66851,O74154,Delivered,18:16:00,RD109
D66852,O74155,Delivered,17:32:00,RD225
D66853,O74156,Delivered,18:17:00,RD187
D66854,O74157,Delivered,17:54:00,RD109
D66855,O74158,Delivered,17:41:00,RD53
D66856,O74159,Delivered,17:43:00,RD111
D66857,O74160,Delivered,22:20:00,RD183
D66858,O74161,Delivered,18:36:00,RD25
D66859,O74162,Delivered,11:53:00,RD153
D66860,O74163,Delivered,14:09:00,RD161
D66861,O74164,Delivered,17:35:00,RD38
D66862,O74165,Delivered,17:56:00,RD198
D66863,O74166,Delivered,14:42:00,RD204
D66864,O74167,Delivered,15:52:00,RD154
D66865,O74168,Delivered,11:34:00,RD52
D66866,O74169,Delivered,18:39:00,RD1
D66867,O74170,Delivered,14:44:00,RD250
D66868,O74171,Delivered,19:15:00,RD190
D66869,O74173,Delivered,17:28:00,RD89
D66870,O74176,Delivered,19:07:00,RD78
D66871,O74177,Delivered,21:36:00,RD197
D66872,O74178,Delivered,16:24:00,RD153
D66873,O74179,Delivered,17:02:00,RD11
D66874,O74180,Delivered,18:49:00,RD143
D66875,O74181,Delivered,21:09:00,RD196
D66876,O74182,Delivered,15:15:00,RD107
D66877,O74183,Delivered,14:17:00,RD169
D66878,O74184,Delivered,18:17:00,RD127
D66879,O74185,Delivered,13:29:00,RD172
D66880,O74186,Delivered,16:00:00,RD26
D66881,O74187,Delivered,12:46:00,RD153
D66882,O74190,Delivered,12:06:00,RD5
D66883,O74191,Delivered,18:00:00,RD81
D66884,O74192,Delivered,11:09:00,RD217
D66885,O74193,Delivered,19:55:00,RD85
D66886,O74195,Delivered,17:13:00,RD73
D66887,O74196,Delivered,17:37:00,RD174
D66888,O74197,Delivered,13:54:00,RD45
D66889,O74198,Delivered,21:05:00,RD75
D66890,O74199,Delivered,20:25:00,RD161
D66891,O74200,Delivered,22:29:00,RD247
D66892,O74201,Delivered,13:55:00,RD238
D66893,O74202,Delivered,15:38:00,RD122
D66894,O74203,Delivered,18:23:00,RD5
D66895,O74204,Delivered,20:06:00,RD250
D66896,O74206,Delivered,18:53:00,RD231
D66897,O74208,Delivered,14:43:00,RD231
D66898,O74209,Delivered,21:22:00,RD213
D66899,O74210,Delivered,17:45:00,RD187
D66900,O74211,Delivered,18:04:00,RD127
D66901,O74212,Delivered,19:39:00,RD54
D66902,O74213,Delivered,14:33:00,RD196
D66903,O74214,Delivered,14:45:00,RD130
D66904,O74215,Delivered,19:23:00,RD114
D66905,O74216,Delivered,13:08:00,RD11
D66906,O74217,Delivered,10:55:00,RD209
D66907,O74218,Delivered,12:06:00,RD124
D66908,O74219,Delivered,14:03:00,RD91
D66909,O74220,Delivered,16:13:00,RD149
D66910,O74221,Delivered,19:24:00,RD77
D66911,O74222,Delivered,17:35:00,RD84
D66912,O74223,Delivered,16:47:00,RD210
D66913,O74224,Delivered,19:55:00,RD135
D66914,O74225,Delivered,14:33:00,RD21
D66915,O74226,Delivered,11:15:00,RD36
D66916,O74227,Delivered,18:35:00,RD51
D66917,O74228,Delivered,13:55:00,RD238
D66918,O74229,Delivered,21:20:00,RD211
D66919,O74230,Delivered,17:45:00,RD4
D66920,O74232,Delivered,18:33:00,RD167
D66921,O74233,Delivered,21:29:00,RD223
D66922,O74234,Delivered,11:27:00,RD77
D66923,O74235,Delivered,22:25:00,RD44
D66924,O74237,Delivered,21:27:00,RD212
D66925,O74238,Delivered,18:37:00,RD196
D66926,O74239,Delivered,18:09:00,RD122
D66927,O74240,Delivered,18:37:00,RD82
D66928,O74241,Delivered,14:30:00,RD225
D66929,O74242,Delivered,10:47:00,RD108
D66930,O74243,Delivered,14:23:00,RD138
D66931,O74244,Delivered,22:37:00,RD200
D66932,O74245,Delivered,19:08:00,RD77
D66933,O74246,Delivered,21:12:00,RD68
D66934,O74247,Delivered,17:20:00,RD15
D66935,O74248,Delivered,18:16:00,RD202
D66936,O74250,Delivered,20:07:00,RD188
D66937,O74251,Delivered,10:52:00,RD109
D66938,O74252,Delivered,12:14:00,RD169
D66939,O74253,Delivered,11:21:00,RD154
D66940,O74254,Delivered,13:59:00,RD59
D66941,O74255,Delivered,16:23:00,RD176
D66942,O74256,Delivered,19:27:00,RD62
D66943,O74257,Delivered,12:14:00,RD147
D66944,O74258,Delivered,11:52:00,RD114
D66945,O74259,Delivered,14:22:00,RD64
D66946,O74260,Delivered,20:56:00,RD8
D66947,O74261,Delivered,17:36:00,RD231
D66948,O74263,Delivered,19:02:00,RD152
D66949,O74264,Delivered,19:56:00,RD204
D66950,O74265,Delivered,15:42:00,RD23
D66951,O74266,Delivered,20:25:00,RD236
D66952,O74267,Delivered,12:22:00,RD242
D66953,O74268,Delivered,22:37:00,RD188
D66954,O74269,Delivered,18:27:00,RD209
D66955,O74270,Delivered,22:06:00,RD159
D66956,O74271,Delivered,16:10:00,RD151
D66957,O74272,Delivered,14:51:00,RD103
D66958,O74274,Delivered,19:25:00,RD227
D66959,O74275,Delivered,13:41:00,RD226
D66960,O74276,Delivered,18:31:00,RD24
D66961,O74278,Delivered,16:46:00,RD14
D66962,O74279,Delivered,15:46:00,RD246
D66963,O74281,Delivered,18:41:00,RD125
D66964,O74282,Delivered,11:12:00,RD126
D66965,O74283,Delivered,20:45:00,RD195
D66966,O74284,Delivered,15:03:00,RD217
D66967,O74285,Delivered,17:19:00,RD31
D66968,O74286,Delivered,21:40:00,RD189
D66969,O74287,Delivered,14:14:00,RD73
D66970,O74288,Delivered,19:44:00,RD88
D66971,O74289,Delivered,16:20:00,RD209
D66972,O74290,Delivered,12:36:00,RD132
D66973,O74291,Delivered,18:20:00,RD230
D66974,O74293,Delivered,21:25:00,RD223
D66975,O74296,Delivered,12:14:00,RD98
D66976,O74297,Delivered,20:52:00,RD213
D66977,O74298,Delivered,17:42:00,RD78
D66978,O74299,Delivered,13:02:00,RD93
D66979,O74300,Delivered,21:07:00,RD110
D66980,O74301,Delivered,10:43:00,RD5
D66981,O74302,Delivered,16:08:00,RD38
D66982,O74303,Delivered,21:51:00,RD244
D66983,O74304,Delivered,18:43:00,RD7
D66984,O74305,Delivered,14:20:00,RD212
D66985,O74306,Delivered,20:03:00,RD211
D66986,O74307,Delivered,13:21:00,RD127
D66987,O74308,Delivered,17:17:00,RD189
D66988,O74309,Delivered,14:50:00,RD196
D66989,O74310,Delivered,11:39:00,RD41
D66990,O74311,Delivered,18:17:00,RD19
D66991,O74312,Delivered,11:14:00,RD66
D66992,O74313,Delivered,10:24:00,RD230
D66993,O74315,Delivered,22:18:00,RD79
D66994,O74316,Delivered,20:21:00,RD37
D66995,O74317,Delivered,22:00:00,RD200
D66996,O74318,Delivered,21:20:00,RD183
D66997,O74319,Delivered,11:32:00,RD25
D66998,O74320,Delivered,21:14:00,RD87
D66999,O74321,Delivered,19:58:00,RD206
D67000,O74322,Delivered,12:18:00,RD141
D67001,O74323,Delivered,16:35:00,RD124
D67002,O74324,Delivered,14:56:00,RD122
D67003,O74325,Delivered,15:11:00,RD190
D67004,O74326,Delivered,20:33:00,RD217
D67005,O74327,Delivered,11:07:00,RD139
D67006,O74328,Delivered,11:42:00,RD30
D67007,O74329,Delivered,19:55:00,RD142
D67008,O74331,Delivered,16:47:00,RD15
D67009,O74332,Delivered,19:48:00,RD150
D67010,O74333,Delivered,11:29:00,RD128
D67011,O74334,Delivered,19:08:00,RD66
D67012,O74335,Delivered,22:05:00,RD116
D67013,O74336,Delivered,10:45:00,RD26
D67014,O74337,Delivered,13:46:00,RD94
D67015,O74339,Delivered,13:05:00,RD92
D67016,O74340,Delivered,18:26:00,RD186
D67017,O74341,Delivered,16:24:00,RD173
D67018,O74343,Delivered,18:47:00,RD71
D67019,O74344,Delivered,14:10:00,RD223
D67020,O74345,Delivered,21:56:00,RD165
D67021,O74346,Delivered,18:18:00,RD110
D67022,O74347,Delivered,10:50:00,RD65
D67023,O74348,Delivered,21:22:00,RD198
D67024,O74349,Delivered,11:50:00,RD238
D67025,O74350,Delivered,19:44:00,RD198
D67026,O74351,Delivered,22:13:00,RD137
D67027,O74352,Delivered,13:42:00,RD80
D67028,O74353,Delivered,21:06:00,RD220
D67029,O74354,Delivered,19:03:00,RD123
D67030,O74355,Delivered,14:50:00,RD34
D67031,O74356,Delivered,13:28:00,RD143
D67032,O74357,Delivered,18:40:00,RD222
D67033,O74358,Delivered,11:38:00,RD164
D67034,O74359,Delivered,16:54:00,RD201
